Fördernehmer_in,eindeutige Nummer des Digitalisats,Analogfilm,3D,Sonstige,Ressourcenadresse,Titel des Digitalisats,Kommentar (optional),Kontextadresse,Kommentar (optional)
Franziskanerkloster Graz,A-Gf_S1_72-491_D,,,,https://hdl.handle.net/21.11115/0000-0013-B5FE-1@format=tif,A-Gf_S1_72-491 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-491.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-491.tif,
Franziskanerkloster Graz,A-Gf_S1_72-492_D,,,,https://hdl.handle.net/21.11115/0000-0013-B600-D@format=tif,A-Gf_S1_72-492 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-492.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-492.tif,
Franziskanerkloster Graz,A-Gf_S1_72-493_D,,,,https://hdl.handle.net/21.11115/0000-0013-B602-B@format=tif,A-Gf_S1_72-493 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-493.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-493.tif,
Franziskanerkloster Graz,A-Gf_S1_72-494_D,,,,https://hdl.handle.net/21.11115/0000-0013-B604-9@format=tif,A-Gf_S1_72-494 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-494.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-494.tif,
Franziskanerkloster Graz,A-Gf_S1_72-495_D,,,,https://hdl.handle.net/21.11115/0000-0013-B606-7@format=tif,A-Gf_S1_72-495 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-495.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-495.tif,
Franziskanerkloster Graz,A-Gf_S1_72-496_D,,,,https://hdl.handle.net/21.11115/0000-0013-B608-5@format=tif,A-Gf_S1_72-496 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-496.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-496.tif,
Franziskanerkloster Graz,A-Gf_S1_72-497_D,,,,https://hdl.handle.net/21.11115/0000-0013-B60A-3@format=tif,A-Gf_S1_72-497 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-497.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-497.tif,
Franziskanerkloster Graz,A-Gf_S1_72-498_D,,,,https://hdl.handle.net/21.11115/0000-0013-B60C-1@format=tif,A-Gf_S1_72-498 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-498.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-498.tif,
Franziskanerkloster Graz,A-Gf_S1_72-499_D,,,,https://hdl.handle.net/21.11115/0000-0013-B60E-F@format=tif,A-Gf_S1_72-499 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-499.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-499.tif,
Franziskanerkloster Graz,A-Gf_S1_72-501_D,,,,https://hdl.handle.net/21.11115/0000-0013-B610-B@format=tif,A-Gf_S1_72-501 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-501.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-501.tif,
Franziskanerkloster Graz,A-Gf_S1_72-502_D,,,,https://hdl.handle.net/21.11115/0000-0013-B612-9@format=tif,A-Gf_S1_72-502 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-502.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-502.tif,
Franziskanerkloster Graz,A-Gf_S1_72-503_D,,,,https://hdl.handle.net/21.11115/0000-0013-B614-7@format=tif,A-Gf_S1_72-503 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-503.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-503.tif,
Franziskanerkloster Graz,A-Gf_S1_72-504_D,,,,https://hdl.handle.net/21.11115/0000-0013-B616-5@format=tif,A-Gf_S1_72-504 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-504.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-504.tif,
Franziskanerkloster Graz,A-Gf_S1_72-505_D,,,,https://hdl.handle.net/21.11115/0000-0013-B618-3@format=tif,A-Gf_S1_72-505 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-505.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-505.tif,
Franziskanerkloster Graz,A-Gf_S1_72-506_D,,,,https://hdl.handle.net/21.11115/0000-0013-B61A-1@format=tif,A-Gf_S1_72-506 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-506.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-506.tif,
Franziskanerkloster Graz,A-Gf_S1_72-507_D,,,,https://hdl.handle.net/21.11115/0000-0013-B61C-F@format=tif,A-Gf_S1_72-507 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-507.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-507.tif,
Franziskanerkloster Graz,A-Gf_S1_72-511_D,,,,https://hdl.handle.net/21.11115/0000-0013-B61E-D@format=tif,A-Gf_S1_72-511 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-511.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-511.tif,
Franziskanerkloster Graz,A-Gf_S1_72-512_D,,,,https://hdl.handle.net/21.11115/0000-0013-B620-9@format=tif,A-Gf_S1_72-512 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-512.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-512.tif,
Franziskanerkloster Graz,A-Gf_S1_72-513_D,,,,https://hdl.handle.net/21.11115/0000-0013-B622-7@format=tif,A-Gf_S1_72-513 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-513.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-513.tif,
Franziskanerkloster Graz,A-Gf_S1_72-514_D,,,,https://hdl.handle.net/21.11115/0000-0013-B624-5@format=tif,A-Gf_S1_72-514 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-514.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-514.tif,
Franziskanerkloster Graz,A-Gf_S1_72-515_D,,,,https://hdl.handle.net/21.11115/0000-0013-B626-3@format=tif,A-Gf_S1_72-515 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-515.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-515.tif,
Franziskanerkloster Graz,A-Gf_S1_72-517_D,,,,https://hdl.handle.net/21.11115/0000-0013-B628-1@format=tif,A-Gf_S1_72-517 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-517.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-517.tif,
Franziskanerkloster Graz,A-Gf_S1_72-518_D,,,,https://hdl.handle.net/21.11115/0000-0013-B62A-F@format=tif,A-Gf_S1_72-518 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-518.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-518.tif,
Franziskanerkloster Graz,A-Gf_S1_72-519_D,,,,https://hdl.handle.net/21.11115/0000-0013-B62C-D@format=tif,A-Gf_S1_72-519 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-519.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-519.tif,
Franziskanerkloster Graz,A-Gf_S1_72-520_D,,,,https://hdl.handle.net/21.11115/0000-0013-B62E-B@format=tif,A-Gf_S1_72-520 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-520.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-520.tif,
Franziskanerkloster Graz,A-Gf_S1_72-521_D,,,,https://hdl.handle.net/21.11115/0000-0013-B630-7@format=tif,A-Gf_S1_72-521 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-521.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-521.tif,
Franziskanerkloster Graz,A-Gf_S1_72-522_D,,,,https://hdl.handle.net/21.11115/0000-0013-B632-5@format=tif,A-Gf_S1_72-522 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-522.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-522.tif,
Franziskanerkloster Graz,A-Gf_S1_72-523_D,,,,https://hdl.handle.net/21.11115/0000-0013-B634-3@format=tif,A-Gf_S1_72-523 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-523.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-523.tif,
Franziskanerkloster Graz,A-Gf_S1_72-524_D,,,,https://hdl.handle.net/21.11115/0000-0013-B636-1@format=tif,A-Gf_S1_72-524 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-524.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-524.tif,
Franziskanerkloster Graz,A-Gf_S1_72-525_D,,,,https://hdl.handle.net/21.11115/0000-0013-B638-F@format=tif,A-Gf_S1_72-525 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-525.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-525.tif,
Franziskanerkloster Graz,A-Gf_S1_72-526_D,,,,https://hdl.handle.net/21.11115/0000-0013-B63A-D@format=tif,A-Gf_S1_72-526 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-526.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-526.tif,
Franziskanerkloster Graz,A-Gf_S1_72-528_D,,,,https://hdl.handle.net/21.11115/0000-0013-B63C-B@format=tif,A-Gf_S1_72-528 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-528.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-528.tif,
Franziskanerkloster Graz,A-Gf_S1_72-529_D,,,,https://hdl.handle.net/21.11115/0000-0013-B63E-9@format=tif,A-Gf_S1_72-529 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-529.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-529.tif,
Franziskanerkloster Graz,A-Gf_S1_72-530_D,,,,https://hdl.handle.net/21.11115/0000-0013-B640-5@format=tif,A-Gf_S1_72-530 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-530.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-530.tif,
Franziskanerkloster Graz,A-Gf_S1_72-531_D,,,,https://hdl.handle.net/21.11115/0000-0013-B642-3@format=tif,A-Gf_S1_72-531 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-531.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-531.tif,
Franziskanerkloster Graz,A-Gf_S1_72-532_D,,,,https://hdl.handle.net/21.11115/0000-0013-B644-1@format=tif,A-Gf_S1_72-532 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-532.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-532.tif,
Franziskanerkloster Graz,A-Gf_S1_72-533_D,,,,https://hdl.handle.net/21.11115/0000-0013-B646-F@format=tif,A-Gf_S1_72-533 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-533.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-533.tif,
Franziskanerkloster Graz,A-Gf_S1_72-534_D,,,,https://hdl.handle.net/21.11115/0000-0013-B648-D@format=tif,A-Gf_S1_72-534 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-534.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-534.tif,
Franziskanerkloster Graz,A-Gf_S1_72-535_D,,,,https://hdl.handle.net/21.11115/0000-0013-B64A-B@format=tif,A-Gf_S1_72-535 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-535.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-535.tif,
Franziskanerkloster Graz,A-Gf_S1_72-536_D,,,,https://hdl.handle.net/21.11115/0000-0013-B64C-9@format=tif,A-Gf_S1_72-536 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-536.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-536.tif,
Franziskanerkloster Graz,A-Gf_S1_72-537_D,,,,https://hdl.handle.net/21.11115/0000-0013-B64E-7@format=tif,A-Gf_S1_72-537 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-537.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-537.tif,
Franziskanerkloster Graz,A-Gf_S1_72-538_D,,,,https://hdl.handle.net/21.11115/0000-0013-B650-3@format=tif,A-Gf_S1_72-538 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-538.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-538.tif,
Franziskanerkloster Graz,A-Gf_S1_72-539_D,,,,https://hdl.handle.net/21.11115/0000-0013-B652-1@format=tif,A-Gf_S1_72-539 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-539.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-539.tif,
Franziskanerkloster Graz,A-Gf_S1_72-541_D,,,,https://hdl.handle.net/21.11115/0000-0013-B654-F@format=tif,A-Gf_S1_72-541 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-541.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-541.tif,
Franziskanerkloster Graz,A-Gf_S1_72-542_D,,,,https://hdl.handle.net/21.11115/0000-0013-B656-D@format=tif,A-Gf_S1_72-542 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-542.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-542.tif,
Franziskanerkloster Graz,A-Gf_S1_72-543_D,,,,https://hdl.handle.net/21.11115/0000-0013-B658-B@format=tif,A-Gf_S1_72-543 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-543.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-543.tif,
Franziskanerkloster Graz,A-Gf_S1_72-544_D,,,,https://hdl.handle.net/21.11115/0000-0013-B65A-9@format=tif,A-Gf_S1_72-544 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-544.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-544.tif,
Franziskanerkloster Graz,A-Gf_S1_72-545_D,,,,https://hdl.handle.net/21.11115/0000-0013-B65C-7@format=tif,A-Gf_S1_72-545 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-545.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-545.tif,
Franziskanerkloster Graz,A-Gf_S1_72-546_D,,,,https://hdl.handle.net/21.11115/0000-0013-B65E-5@format=tif,A-Gf_S1_72-546 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-546.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-546.tif,
Franziskanerkloster Graz,A-Gf_S1_72-547_D,,,,https://hdl.handle.net/21.11115/0000-0013-B660-1@format=tif,A-Gf_S1_72-547 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-547.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-547.tif,
Franziskanerkloster Graz,A-Gf_S1_72-548_D,,,,https://hdl.handle.net/21.11115/0000-0013-B662-F@format=tif,A-Gf_S1_72-548 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-548.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-548.tif,
Franziskanerkloster Graz,A-Gf_S1_72-549_D,,,,https://hdl.handle.net/21.11115/0000-0013-B664-D@format=tif,A-Gf_S1_72-549 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-549.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-549.tif,
Franziskanerkloster Graz,A-Gf_S1_72-550_D,,,,https://hdl.handle.net/21.11115/0000-0013-B666-B@format=tif,A-Gf_S1_72-550 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-550.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-550.tif,
Franziskanerkloster Graz,A-Gf_S1_72-551_D,,,,https://hdl.handle.net/21.11115/0000-0013-B668-9@format=tif,A-Gf_S1_72-551 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-551.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-551.tif,
Franziskanerkloster Graz,A-Gf_S1_72-552_D,,,,https://hdl.handle.net/21.11115/0000-0013-B66A-7@format=tif,A-Gf_S1_72-552 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-552.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-552.tif,
Franziskanerkloster Graz,A-Gf_S1_72-553_D,,,,https://hdl.handle.net/21.11115/0000-0013-B66C-5@format=tif,A-Gf_S1_72-553 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-553.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-553.tif,
Franziskanerkloster Graz,A-Gf_S1_72-554_D,,,,https://hdl.handle.net/21.11115/0000-0013-B66E-3@format=tif,A-Gf_S1_72-554 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-554.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-554.tif,
Franziskanerkloster Graz,A-Gf_S1_72-555_D,,,,https://hdl.handle.net/21.11115/0000-0013-B670-F@format=tif,A-Gf_S1_72-555 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-555.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-555.tif,
Franziskanerkloster Graz,A-Gf_S1_72-556_D,,,,https://hdl.handle.net/21.11115/0000-0013-B672-D@format=tif,A-Gf_S1_72-556 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-556.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-556.tif,
Franziskanerkloster Graz,A-Gf_S1_72-557_D,,,,https://hdl.handle.net/21.11115/0000-0013-B674-B@format=tif,A-Gf_S1_72-557 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-557.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-557.tif,
Franziskanerkloster Graz,A-Gf_S1_72-559_D,,,,https://hdl.handle.net/21.11115/0000-0013-B676-9@format=tif,A-Gf_S1_72-559 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-559.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-559.tif,
Franziskanerkloster Graz,A-Gf_S1_72-560_D,,,,https://hdl.handle.net/21.11115/0000-0013-B678-7@format=tif,A-Gf_S1_72-560 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-560.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-560.tif,
Franziskanerkloster Graz,A-Gf_S1_72-561_D,,,,https://hdl.handle.net/21.11115/0000-0013-B67A-5@format=tif,A-Gf_S1_72-561 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-561.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-561.tif,
Franziskanerkloster Graz,A-Gf_S1_72-562_D,,,,https://hdl.handle.net/21.11115/0000-0013-B67C-3@format=tif,A-Gf_S1_72-562 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-562.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-562.tif,
Franziskanerkloster Graz,A-Gf_S1_72-564_D,,,,https://hdl.handle.net/21.11115/0000-0013-B67E-1@format=tif,A-Gf_S1_72-564 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-564.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-564.tif,
Franziskanerkloster Graz,A-Gf_S1_72-565_D,,,,https://hdl.handle.net/21.11115/0000-0013-B680-C@format=tif,A-Gf_S1_72-565 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-565.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-565.tif,
Franziskanerkloster Graz,A-Gf_S1_72-566_D,,,,https://hdl.handle.net/21.11115/0000-0013-B682-A@format=tif,A-Gf_S1_72-566 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-566.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-566.tif,
Franziskanerkloster Graz,A-Gf_S1_72-567_D,,,,https://hdl.handle.net/21.11115/0000-0013-B684-8@format=tif,A-Gf_S1_72-567 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-567.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-567.tif,
Franziskanerkloster Graz,A-Gf_S1_72-568_D,,,,https://hdl.handle.net/21.11115/0000-0013-B686-6@format=tif,A-Gf_S1_72-568 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-568.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-568.tif,
Franziskanerkloster Graz,A-Gf_S1_72-569_D,,,,https://hdl.handle.net/21.11115/0000-0013-B688-4@format=tif,A-Gf_S1_72-569 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-569.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-569.tif,
Franziskanerkloster Graz,A-Gf_S1_72-570_D,,,,https://hdl.handle.net/21.11115/0000-0013-B68A-2@format=tif,A-Gf_S1_72-570 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-570.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-570.tif,
Franziskanerkloster Graz,A-Gf_S1_72-571_D,,,,https://hdl.handle.net/21.11115/0000-0013-B68C-0@format=tif,A-Gf_S1_72-571 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-571.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-571.tif,
Franziskanerkloster Graz,A-Gf_S1_72-572_D,,,,https://hdl.handle.net/21.11115/0000-0013-B68E-E@format=tif,A-Gf_S1_72-572 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-572.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-572.tif,
Franziskanerkloster Graz,A-Gf_S1_72-574_D,,,,https://hdl.handle.net/21.11115/0000-0013-B690-A@format=tif,A-Gf_S1_72-574 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-574.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-574.tif,
Franziskanerkloster Graz,A-Gf_S1_72-575_D,,,,https://hdl.handle.net/21.11115/0000-0013-B692-8@format=tif,A-Gf_S1_72-575 (Derivative),https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-575.tif,https://id.acdh.oeaw.ac.at/ofmgraz/derivatives/S1_72/A-Gf_S1_72-575.tif,
